bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Medium (100-500 lines),MangwaleDev__searchv2__docker-compose.yml.yml,384,10927,4920,27,1.13064,0.001227,1.05844,2.1903
Medium (100-500 lines),MangwaleDev__searchv2__docker-compose.yml.yml,384,10927,4920,28,1.08012,0.001293,1.05513,2.13654
Medium (100-500 lines),MangwaleDev__searchv2__docker-compose.yml.yml,384,10927,4920,29,1.07405,0.001407,1.03442,2.10988
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,0,1.17653,0.007629,1.01571,2.19987
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,1,0.674726,0.001877,0.616338,1.29294
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,2,0.653826,0.000672,0.598046,1.25254
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,3,0.649934,0.000621,0.619564,1.27012
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,4,0.644412,0.000666,0.583728,1.22881
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,5,0.656503,0.000641,0.586275,1.24342
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,6,0.64237,0.000657,0.613598,1.25663
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,7,0.653216,0.000634,0.588299,1.24215
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,8,0.649351,0.000578,0.587502,1.23743
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,9,0.650695,0.000557,0.613192,1.26444
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,10,0.649121,0.000658,0.5876,1.23738
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,11,0.651035,0.000655,0.587944,1.23963
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,12,0.644383,0.000526,0.619659,1.26457
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,13,0.655567,0.000521,0.59074,1.24683
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,14,0.648576,0.000497,0.58762,1.23669
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,15,0.639375,0.000511,0.588445,1.22833
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,16,0.671435,0.000582,0.588569,1.26059
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,17,0.652066,0.000583,0.585704,1.23835
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,18,0.652623,0.000675,0.62304,1.27634
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,19,0.667644,0.00068,0.611407,1.27973
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,20,0.650167,0.000533,0.58779,1.23849
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,21,0.64415,0.000474,0.585519,1.23014
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,22,0.669944,0.000543,0.605623,1.27611
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,23,0.641579,0.000536,0.585337,1.22745
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,24,0.638124,0.000543,0.585543,1.22421
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,25,0.663975,0.000563,0.608556,1.27309
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,26,0.659929,0.000559,0.598424,1.25891
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,27,0.681227,0.000659,0.595687,1.27757
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,28,0.671876,0.000632,0.584868,1.25738
Medium (100-500 lines),NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,262,6028,4792,29,0.653504,0.000562,0.5846,1.23867
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,0,0.864119,0.007822,0.816459,1.6884
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,1,0.691557,0.001627,0.713698,1.40688
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,2,0.731804,0.001577,0.702678,1.43606
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,3,0.679516,0.001482,0.669441,1.35044
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,4,0.666646,0.001475,0.6661,1.33422
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,5,0.644908,0.002593,0.510292,1.15779
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,6,0.499165,0.000759,0.431207,0.931131
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,7,0.477867,0.000599,0.4262,0.904666
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,8,0.470649,0.000581,0.423163,0.894393
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,9,0.499227,0.000755,0.42643,0.926412
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,10,0.47547,0.000584,0.426571,0.902625
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,11,0.471968,0.000552,0.433741,0.906261
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,12,0.517286,0.000882,0.480198,0.998366
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,13,0.497546,0.000533,0.421121,0.9192
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,14,0.477613,0.000855,0.420734,0.899202
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,15,0.465348,0.000514,0.418825,0.884687
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,16,0.510413,0.000609,0.476476,0.987498
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,17,0.521284,0.000763,0.426093,0.94814
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,18,0.469564,0.000519,0.418533,0.888616
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,19,0.467204,0.000541,0.417623,0.885368
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,20,0.504718,0.000969,0.479168,0.984855
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,21,0.518205,0.000577,0.490241,1.00902
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,22,0.512265,0.000618,0.477936,0.990819
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,23,0.514341,0.000626,0.482048,0.997015
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,24,0.515845,0.00058,0.479645,0.99607
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,25,0.46041,0.000491,0.448926,0.909827
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,26,0.466776,0.00087,0.418807,0.886453
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,27,0.490257,0.00063,0.42248,0.913367
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,28,0.470928,0.000561,0.418883,0.890372
Medium (100-500 lines),PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,176,4569,4696,29,0.469999,0.000576,0.440455,0.91103
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,0,0.396059,0.003593,0.35062,0.750272
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,1,0.312888,0.000586,0.246605,0.560079
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,2,0.297782,0.000597,0.234766,0.533145
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,3,0.308315,0.000531,0.26756,0.576406
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,4,0.310531,0.000553,0.264622,0.575706
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,5,0.310544,0.000456,0.281441,0.592441
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,6,0.281136,0.000438,0.229943,0.511517
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,7,0.289012,0.000394,0.231012,0.520418
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,8,0.290272,0.000388,0.228848,0.519508
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,9,0.304586,0.000468,0.260785,0.565839
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,10,0.303838,0.000464,0.262923,0.567225
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,11,0.306719,0.000415,0.263752,0.570886
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,12,0.308943,0.000485,0.278332,0.58776
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,13,0.276553,0.000465,0.228241,0.505259
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,14,0.28866,0.000406,0.227228,0.516294
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,15,0.28559,0.000363,0.227646,0.513599
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,16,0.304109,0.000489,0.267952,0.57255
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,17,0.31264,0.000544,0.277982,0.591166
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,18,0.311915,0.000507,0.28106,0.593482
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,19,0.310629,0.000449,0.288397,0.599475
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,20,0.282934,0.00058,0.235676,0.51919
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,21,0.286547,0.000416,0.233131,0.520094
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,22,0.311209,0.000466,0.262482,0.574157
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,23,0.304641,0.000374,0.260747,0.565762
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,24,0.306172,0.00044,0.261651,0.568263
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,25,0.304779,0.000437,0.260443,0.565659
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,26,0.303244,0.00041,0.284508,0.588162
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,27,0.283022,0.000521,0.232399,0.515942
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,28,0.290374,0.000355,0.228084,0.518813
Medium (100-500 lines),ProjektZespolowyMetro__METRO__docker-compose.yml.yml,101,3029,4624,29,0.303638,0.000388,0.260734,0.56476
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,0,0.780983,0.009357,0.706804,1.49714
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,1,0.432361,0.002658,0.387477,0.822496
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,2,0.404271,0.001099,0.363644,0.769014
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,3,0.405539,0.000833,0.351513,0.757885
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,4,0.40661,0.000911,0.351375,0.758896
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,5,0.40535,0.000757,0.380754,0.786861
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,6,0.398276,0.000787,0.350559,0.749622
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,7,0.397742,0.000736,0.349763,0.748241
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,8,0.405744,0.000744,0.351024,0.757512
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,9,0.399656,0.000769,0.348998,0.749423
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,10,0.398734,0.000714,0.378236,0.777684
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,11,0.404018,0.000669,0.350705,0.755392
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,12,0.401093,0.000731,0.348925,0.750749
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,13,0.398483,0.000655,0.350635,0.749773
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,14,0.401611,0.000824,0.349401,0.751836
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,15,0.400847,0.000685,0.361956,0.763488
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,16,0.406964,0.000731,0.350202,0.757897
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,17,0.39682,0.000724,0.359092,0.756636
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,18,0.397662,0.00078,0.351314,0.749756
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,19,0.404982,0.000746,0.352572,0.7583
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,20,0.401538,0.000684,0.349025,0.751247
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,21,0.45542,0.000782,0.351706,0.807908
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,22,0.400597,0.000715,0.350843,0.752155
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,23,0.400126,0.000704,0.351644,0.752474
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,24,0.400919,0.000702,0.348125,0.749746
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,25,0.39923,0.000776,0.378355,0.778361
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,26,0.416795,0.00069,0.36933,0.786815
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,27,0.413949,0.00069,0.353224,0.767863
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,28,0.397865,0.000702,0.347529,0.746096
Medium (100-500 lines),ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,140,4232,4700,29,0.399277,0.00075,0.375906,0.775933
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,0,1.1259,0.009458,1.10798,2.24334
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,1,0.947286,0.002372,0.999986,1.94964
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,2,0.93227,0.002226,0.996206,1.9307
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,3,0.973017,0.005685,1.29039,2.26909
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,4,1.16793,0.008274,1.37817,2.55437
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,5,1.06309,0.004477,1.16549,2.23306
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,6,1.09327,0.004946,1.17362,2.27183
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,7,1.0503,0.003804,1.16992,2.22403
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,8,0.936581,0.003679,1.06025,2.00051
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,9,1.0187,0.006685,1.39659,2.42198
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,10,0.968926,0.003507,1.02236,1.99479
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,11,0.917805,0.003426,0.968724,1.88996
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,12,0.910326,0.002006,0.948534,1.86087
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,13,0.909041,0.001938,0.806134,1.71711
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,14,0.689176,0.002643,0.631298,1.32312
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,15,0.639203,0.001159,0.614246,1.25461
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,16,0.73111,0.001035,0.615539,1.34768
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,17,0.6429,0.001009,0.612721,1.25663
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,18,0.644572,0.000909,0.611365,1.25685
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,19,0.648722,0.001104,0.648159,1.29798
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,20,0.660452,0.001134,0.655283,1.31687
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,21,0.641394,0.00093,0.613793,1.25612
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,22,0.640808,0.000929,0.713766,1.3555
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,23,0.645037,0.001563,0.623194,1.26979
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,24,0.639033,0.001135,0.614552,1.25472
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,25,0.634484,0.001057,0.645645,1.28119
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,26,0.645951,0.001018,0.612337,1.25931
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,27,0.646842,0.001099,0.610146,1.25809
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,28,0.6423,0.001071,0.641569,1.28494
Medium (100-500 lines),Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,243,5849,4764,29,0.657781,0.001125,0.613009,1.27191
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,0,0.808537,0.009365,0.850905,1.66881
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,1,0.670931,0.001458,0.74564,1.41803
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,2,0.676645,0.001204,0.695423,1.37327
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,3,0.653447,0.001281,0.699021,1.35375
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,4,0.642327,0.001143,0.674863,1.31833
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,5,0.628743,0.001181,0.678825,1.30875
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,6,0.629906,0.001168,0.682449,1.31352
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,7,0.631841,0.001095,0.674335,1.30727
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,8,0.628652,0.001067,0.67555,1.30527
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,9,0.631284,0.001081,0.716246,1.34861
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,10,0.522366,0.002468,0.452783,0.977617
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,11,0.475419,0.000524,0.421523,0.897466
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,12,0.490947,0.000465,0.471601,0.963013
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,13,0.491113,0.000369,0.456095,0.947577
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,14,0.447074,0.000487,0.40985,0.857411
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,15,0.445674,0.000364,0.410619,0.856657
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,16,0.443921,0.000334,0.449011,0.893266
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,17,0.574533,0.000754,0.528786,1.10407
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,18,0.46744,0.000762,0.432249,0.900451
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,19,0.443255,0.000413,0.413331,0.856999
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,20,0.480841,0.000397,0.479105,0.960343
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,21,0.4934,0.000812,0.474466,0.968678
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,22,0.458432,0.000431,0.416225,0.875088
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,23,0.443239,0.000305,0.41273,0.856274
