op,file,service,before,after,total_lines,actual_changed_lines,expected_changed_lines,locality_ratio,baseline_noise_changed_lines,incremental_changed_lines,adjusted_locality_ratio,elapsed_s,status
port,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,mariadb,,39999:39999,59,32,1,0.03125,31,1,1.0,0.0023,OK
port,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,,39999:39999,22,6,1,0.166667,5,1,1.0,0.0023,OK
port,Fayer00__metric_proyect__docker-compose.yml.yml,db,,39999:39999,26,6,1,0.166667,5,1,1.0,0.0019,OK
port,Felix-gg-cloud__ClaudeWorkspace__projects_LinguaLeap_docker-compose.yml.yml,minio,,39999:39999,35,9,1,0.111111,8,1,1.0,0.0021,OK
port,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,,39999:39999,45,9,1,0.111111,8,1,1.0,0.0022,OK
port,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,,39999:39999,25,10,1,0.1,9,1,1.0,0.0022,OK
port,GenessyX__open-gallery__docker-compose.yml.yml,api,,39999:39999,68,17,1,0.058824,16,1,1.0,0.0032,OK
port,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,web,,39999:39999,91,5,1,0.2,4,1,1.0,0.0036,OK
port,Goose1216__E-comerce_site__docker-compose.yml.yml,back,,39999:39999,15,7,1,0.142857,6,1,1.0,0.0022,OK
port,GovindYadav15__chat-widget-client-demo__docker-compose.yml.yml,chat-widget-client,,39999:39999,10,3,1,0.333333,2,1,1.0,0.0022,OK
port,Grazziano__api-adote-um-amigo__docker-compose.yml.yml,api,,39999:39999,40,9,1,0.111111,8,1,1.0,0.0029,OK
port,Guilher0__agro_monitor__docker-compose.yml.yml,app,,39999:39999,128,22,1,0.045455,21,1,1.0,0.0049,OK
port,HachimouAkram__examenQualiteLogiciel__docker-compose.yml.yml,api,,39999:39999,37,12,1,0.083333,11,1,1.0,0.0037,OK
port,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,bind9,,39999:39999,775,366,1,0.002732,365,1,1.0,0.0126,OK
port,Harshit-Setia__sales-insight-automator__docker-compose.yml.yml,backend,,39999:39999,27,4,1,0.25,3,1,1.0,0.0021,OK
port,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,app,,39999:39999,41,21,1,0.047619,20,1,1.0,0.0021,OK
port,Heretek-AI__heretek-stacks__arcane-repo_templates_chiefonboarding_docker-compose.yml.yml,chiefonboarding,,39999:39999,22,6,1,0.166667,5,1,1.0,0.0024,OK
port,Hexsia__Fiport-Portfolio__docker-compose.yml.yml,backend,,39999:39999,58,10,1,0.1,9,1,1.0,0.0036,OK
port,HungTruong4689__Docker-and-Kubernetes__Docker_chapter-5-master_example-1_docker-compose.yml.yml,history,,39999:39999,35,10,1,0.1,9,1,1.0,0.0043,OK
port,IT22277190__mtit-assignment2-hospital-microservices__docker-compose.yml.yml,api-gateway,,39999:39999,284,49,1,0.020408,48,1,1.0,0.0065,OK
port,IamHammadDevX__wfhlogger-AWS-S3__docker-compose.yml.yml,wfhlogger-new,,39999:39999,13,2,1,0.5,1,1,1.0,0.0038,OK
port,IkigaiLabsETH__ikigAI-Labs__db_docker-compose.yml.md.yml,db,,39999:39999,58,31,1,0.032258,30,1,1.0,0.0035,OK
port,JJ810__ecommerce-django-react__docker-compose.yml.yml,nginx,,39999:39999,35,7,1,0.142857,6,1,1.0,0.002,OK
port,JMaynor__Dolores__docker-compose.yml.yml,lavalink,,39999:39999,71,10,1,0.1,9,1,1.0,0.0024,OK
port,Jasonljy90__RabbitMQ-Project__docker-compose.yml.yml,rabbitmq,,39999:39999,29,21,1,0.047619,20,1,1.0,0.0019,OK
port,JeremiahM37__homelab-blueprint__docker-compose.example.yml.yml,audiobookshelf,,39999:39999,721,141,1,0.007092,140,1,1.0,0.0094,OK
port,JessicaNathany__rinha-de-backend-2025__deploy_docker-compose.yml.yml,backend_database,,39999:39999,94,22,1,0.045455,21,1,1.0,0.003,OK
port,Jhn611__9-10F-Bdev__docker-compose.yml.yml,backend,,39999:39999,14,14,1,0.071429,14,0,1.0,0.002,OK
port,Jokerkraft__Sistema-De-Inventarios__docker-compose.yml.yml,mysql,,39999:39999,24,5,1,0.2,4,1,1.0,0.0022,OK
port,JonasB11__KarteiCard__docker-compose.yml.yml,app,,39999:39999,33,7,1,0.142857,6,1,1.0,0.0023,OK
port,Jorgeluisferreira__plataforma_ensino__docker-compose.yml.yml,content,,39999:39999,37,11,1,0.090909,10,1,1.0,0.0021,OK
port,JoshDunnDev__farmy-fish-fry__docker-compose.yml.yml,app,,39999:39999,81,29,1,0.034483,28,1,1.0,0.0024,OK
port,JosueCoto2__AgroflexSOA__docker-compose.yml.yml,admin,,39999:39999,270,92,1,0.01087,91,1,1.0,0.0032,OK
port,JuniorMinkoSon__SMART-FLLET__docker-compose.yml.yml,backend,,39999:39999,45,11,1,0.090909,10,1,1.0,0.0028,OK
port,K-Vincetti__autoRUZ__s2_db_hw_by_presentations_influxDb_docker-compose.yml.yml,explorer,,39999:39999,30,6,1,0.166667,5,1,1.0,0.0031,OK
port,KTH__node-api__docker-compose.yml.in.yml,api,,39999:39999,16,11,1,0.090909,10,1,1.0,0.0021,OK
port,KTH__node-web__docker-compose.yml.in.yml,web,,39999:39999,42,31,1,0.032258,30,1,1.0,0.0028,OK
port,KamiALK__docker__databases_postgres_graph_docker-compose.yml.yml,music_db,,39999:39999,42,13,1,0.076923,12,1,1.0,0.0035,OK
port,Karnemorkon__matrix-dendrite-setup__docker-compose.yml.yml,admin-panel,,39999:39999,264,80,1,0.0125,79,1,1.0,0.0059,OK
port,L-rrrr__PapiBank__docker-compose.yml.yml,api,,39999:39999,31,7,1,0.142857,6,1,1.0,0.0025,OK
port,LiReyes__todo-api__docker-compose.yml.yml,db,,39999:39999,37,24,1,0.041667,23,1,1.0,0.0023,OK
port,ListerStellar__financial-tracker__docker-compose.yml.yml,app,,39999:39999,28,15,1,0.066667,15,0,1.0,0.002,OK
port,LuchnikKek__Team_Auth_sprint_2__docker-compose.yml.yml,auth_api,,39999:39999,171,30,1,0.033333,29,1,1.0,0.0027,OK
port,Lustyn__kats__docker-compose.yml.yml,nats,,39999:39999,14,3,1,0.333333,2,1,1.0,0.0025,OK
port,MT-TEAM-Org__batch__docker-compose.yml.yml,app,,39999:39999,50,38,1,0.026316,37,1,1.0,0.0029,OK
port,MaHryCT3__whitelist_backend__docker-compose.yml.yml,nginx,,39999:39999,39,4,1,0.25,3,1,1.0,0.0024,OK
port,MangwaleDev__searchv2__docker-compose.yml.yml,search-opensearch,,39999:39999,384,103,1,0.009709,102,1,1.0,0.0057,OK
port,MariaNosareva__backend-course__rabbitmq_topic-example_docker-compose.yml.yml,rabbit,,39999:39999,20,11,1,0.090909,10,1,1.0,0.0032,OK
port,Marukunai__alfresco__Alfresco_Ejercicio1_ejercicio_docker_docker-compose.yml.yml,ejercicio-acs,,39999:39999,67,18,1,0.055556,17,1,1.0,0.004,OK
port,Marwan051__final-project-database__docker-compose.yml.yml,pgadmin,,39999:39999,47,8,1,0.125,7,1,1.0,0.0039,OK
port,MatejSkultety__jappinen_demo__docker-compose.yml.yml,app,,39999:39999,9,2,1,0.5,1,1,1.0,0.0032,OK
port,MateuszRostek__book-store__docker-compose.yml.yml,app,,39999:39999,32,10,1,0.1,9,1,1.0,0.0034,OK
port,MatiasJurgenson__ComfyUI-on-AMD-Linux-running-in-Podman__docker-compose.yml.yml,comfyk,,39999:39999,47,23,1,0.043478,22,1,1.0,0.0042,OK
port,MdMurad-102__nestJsTemplete__docker-compose.yml.yml,api,,39999:39999,41,7,1,0.142857,6,1,1.0,0.0038,OK
port,MenkoyS__3PROJ__docker-compose.yml.yml,backend,,39999:39999,90,17,1,0.058824,16,1,1.0,0.0045,OK
port,Mingo07-dev__n8n_workflows__docker-compose.yml.yml,n8n,,39999:39999,50,10,1,0.1,9,1,1.0,0.0043,OK
port,Morlock52__psscript-manager__psscript-test-20250731011322_docker-compose.yml.yml,test-db,,39999:39999,23,7,1,0.142857,6,1,1.0,0.0036,OK
port,MrTorriz__homelab__docker_compose.yml.yml,audiobookshelf,,39999:39999,785,168,1,0.005952,167,1,1.0,0.0142,OK
port,N1CK99925__LoreSpring__docker-compose.yml.yml,backend,,39999:39999,30,12,1,0.083333,12,0,1.0,0.002,OK
port,NullSec-SIG__YCEP2024-Challenge-Submission-Template__Samples_Orwells_Firewall_service_docker-compose.yml.yml,orwells_firewall,,39999:39999,6,2,1,0.5,1,1,1.0,0.0017,OK
port,NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,cadvisor,,39999:39999,262,67,1,0.014925,66,1,1.0,0.0038,OK
port,Oliver0804__docker_phpmyadmin__docker-compose.yml.yml,db,,39999:39999,28,16,1,0.0625,15,1,1.0,0.0027,OK
port,OneUptime__oneuptime__docker-compose.base.yml.yml,ingress,,39999:39999,559,201,1,0.004975,200,1,1.0,0.0087,OK
port,PACER-PHII__PACER-client__docker-compose.yml.bk.yml,ecr-manager,,39999:39999,64,31,1,0.032258,30,1,1.0,0.0026,OK
port,PACER-PHII__PACER-client__docker-compose.yml.bk1.yml,ecr-manager,,39999:39999,43,22,1,0.045455,21,1,1.0,0.003,OK
port,PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,chronograf,,39999:39999,176,87,1,0.011494,86,1,1.0,0.0052,OK
port,PelionIoT__pelion-edge-provisioner__docker-compose.yml.yml,pep-api-server,,39999:39999,35,10,1,0.1,9,1,1.0,0.0036,OK
port,PeterNguyenX__AI-ActivEdu-thesis__Others_docker-compose.yml.yml,backend,,39999:39999,76,17,1,0.058824,16,1,1.0,0.0041,OK
port,PhuongDongIOT__restaurant__containers_kong_3_debian-12_docker-compose.yml.yml,kong,,39999:39999,24,4,1,0.25,3,1,1.0,0.0031,OK
port,ProjektZespolowyMetro__METRO__docker-compose.yml.yml,backend,,39999:39999,101,38,1,0.026316,37,1,1.0,0.0036,OK
port,ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,app,,39999:39999,140,39,1,0.025641,38,1,1.0,0.0033,OK
port,Prushka__Recipe-Fullstack__docker-compose.yml.yml,backend,,39999:39999,34,15,1,0.066667,14,1,1.0,0.0028,OK
port,Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,gotenberg,,39999:39999,541,431,1,0.00232,430,1,1.0,0.0072,OK
port,RJWALICZEK__iot-monitor__docker-compose.yml.yml,pgadmin,,39999:39999,41,13,1,0.076923,13,0,1.0,0.0037,OK
port,RadovanBulla1304__DP_OtazkovySystem_v2__docker-compose.yml.yml,proxy,,39999:39999,48,3,1,0.333333,2,1,1.0,0.0039,OK
port,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,,39999:39999,16,7,1,0.142857,6,1,1.0,0.0028,OK
port,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,,39999:39999,22,7,1,0.142857,6,1,1.0,0.0034,OK
port,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,attendance-service,,39999:39999,35,7,1,0.142857,6,1,1.0,0.0039,OK
port,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,amigoscode-rsu-api,,39999:39999,37,9,1,0.111111,8,1,1.0,0.0038,OK
port,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,account-service,,39999:39999,243,60,1,0.016667,59,1,1.0,0.0067,OK
port,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,backend,,39999:39999,74,17,1,0.058824,16,1,1.0,0.0031,OK
port,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,solr,,39999:39999,36,7,1,0.142857,6,1,1.0,0.0032,OK
port,SONLE03__ClothingStoreE__docker-compose.yml.yml,app,,39999:39999,25,5,1,0.2,4,1,1.0,0.0037,OK
port,SafariDesk-OS__Core__docker-compose.yml.yml,api,,39999:39999,94,26,1,0.038462,25,1,1.0,0.0048,OK
port,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,api,,39999:39999,69,19,1,0.052632,18,1,1.0,0.003,OK
port,Sanjay2729117__projectS__docker-compose.yml.yml,app,,39999:39999,29,8,1,0.125,7,1,1.0,0.002,OK
port,SeaXen__StatSea__docker-compose.yml.yml,frontend,,39999:39999,27,3,1,0.333333,2,1,1.0,0.002,OK
port,SecCodeSmith__text-to-audiobook__docker-compose.yml.yml,ai-tts,,39999:39999,35,13,1,0.076923,12,1,1.0,0.0023,OK
port,Sergei2019__foodgram__infra_docker-compose.yml.yml,nginx,,39999:39999,53,13,1,0.076923,12,1,1.0,0.0022,OK
port,ShanelReyes__rory__docker-compose.yml.bak.yml,rory-client-0,,39999:39999,152,68,1,0.014706,67,1,1.0,0.0038,OK
port,Sharma-Mayank15__RAG-Based-LLM-Resume-Screening-AI-Evaluation-System__fastapi_resume_screener_docker-compose.yml.yml,db,,39999:39999,24,5,1,0.2,4,1,1.0,0.0025,OK
port,Shreyash-Thakur__news-recommendation-system__docker-compose.yml.yml,api,,39999:39999,39,9,1,0.111111,8,1,1.0,0.0027,OK
port,Shrishesha4__movie-mag__docker-compose.yml.yml,movie-streamer,,39999:39999,87,17,1,0.058824,16,1,1.0,0.0026,OK
port,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,bazarr,,39999:39999,1070,380,1,0.002632,379,1,1.0,0.0118,OK
port,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,airsonic,,39999:39999,1870,762,1,0.001312,761,1,1.0,0.0249,OK
port,Sohail-crdriod__-sohail-devops-week-__docker-compose.yml.yml,web,,39999:39999,8,2,1,0.5,2,0,1.0,0.0024,OK
port,Soufleuse__GererEquipeJS__docker-compose.yml.yml,sqlserver-api-web,,39999:39999,32,8,1,0.125,7,1,1.0,0.002,OK
port,SovereignCloudStack__standards__compliance-monitor_docker-compose.yml.yml,postgres,,39999:39999,67,26,1,0.038462,25,1,1.0,0.0022,OK
port,StheffanyHadlich__Academic-Angular__docker-compose.yml.yml,myapp,,39999:39999,12,6,1,0.166667,5,1,1.0,0.0017,OK
port,SuryaKTiwari11__kafka__docker-compose.yml.yml,kafka,,39999:39999,29,7,1,0.142857,6,1,1.0,0.0016,OK
port,T6523__diabetes-prediction-s5e12__docker-compose.yml.yml,ml-lab,,39999:39999,20,5,1,0.2,4,1,1.0,0.0018,OK
port,TJCatFood__backend__docker-compose.yml.dev.yml,db,,39999:39999,78,21,1,0.047619,21,0,1.0,0.0026,OK
port,TR-Krishna__docker__docker-compose.yml.yml,apimeter,,39999:39999,83,21,1,0.047619,20,1,1.0,0.003,OK
port,Taliana17__BuzzCore__docker-compose.yml.yml,redis,,39999:39999,11,5,1,0.2,4,1,1.0,0.0023,OK
port,Tanvrit__phi-pricing-platform__docker-compose.yml.yml,mongo,,39999:39999,33,20,1,0.05,20,0,1.0,0.003,OK
port,Tardfyou__SemWeaver__docker-compose.yml.yml,chromadb,,39999:39999,24,6,1,0.166667,5,1,1.0,0.0024,OK
port,Team-olbl__S-tickey__deploy_docker-compose.yml.yml,api,,39999:39999,98,29,1,0.034483,28,1,1.0,0.0039,OK
port,ThomasQi3141__syncspark__docker-compose.yml.yml,backend,,39999:39999,13,5,1,0.2,4,1,1.0,0.0022,OK
port,Tobita-Ryusuke__test-foodcre__docker-compose.yml.yml,db,,39999:39999,30,6,1,0.166667,5,1,1.0,0.0021,OK
port,ToolboxAid__Docker-Assistant__templates_portainer_docker-compose.yml.yml,agent,,39999:39999,,,1,,,,,0.0018,"APPLY_FAILED: yaml-cpp: error at line 37, column 9: bad conversion"
port,TopMob__google-api-web__docker-compose.yml.yml,gateway,,39999:39999,24,6,1,0.166667,5,1,1.0,0.0027,OK
port,TroJanBoi__CEPP-67__docker-compose.yml.yml,be,,39999:39999,39,7,1,0.142857,6,1,1.0,0.003,OK
port,ValeriTodorov01__VALERI-VOT-DOM-2-SROK-2__docker-compose.yml.yml,backend,,39999:39999,130,71,1,0.014085,70,1,1.0,0.0032,OK
port,VaultSparkStudios__vaultspark-football-gm__ops_deploy-backend.docker-compose.yml.yml,community-stats,,39999:39999,59,10,1,0.1,9,1,1.0,0.0043,OK
port,VelarIQ__brain-free__docker-compose.yml.yml,brain-api,,39999:39999,22,5,1,0.2,4,1,1.0,0.0036,OK
port,ViniciusResende__F1-FuelHub__mongo-db-docker-compose.yml.yml,db,,39999:39999,16,6,1,0.166667,5,1,1.0,0.0033,OK
port,Vishva0007__codexstockbuild__docker-compose.yml.yml,backend,,39999:39999,50,11,1,0.090909,10,1,1.0,0.0036,OK
port,Websoft9__docker-library__apps_jetty_docker-compose.yml.yml,jetty,,39999:39999,26,12,1,0.083333,11,1,1.0,0.0031,OK
port,Wilcolab__Anythink-Market-e60qvd10__docker-compose.yml.yml,node-server,,39999:39999,17,1,1,1.0,0,1,1.0,0.0021,OK
volume-source,0kkun__tennis-track__.openapi_docker-compose.yml.yml,cli,./,/opt/cm-test-source,32,5,1,0.2,4,1,1.0,0.0023,OK
volume-source,1qzxc__infra__shared-files_docker_gitlabci_docker-compose.yml.yml,web,./config,/opt/cm-test-source,19,13,1,0.076923,13,0,1.0,0.002,OK
volume-source,3PillarGlobal__engineering-playbook__dockerized-automation_docker-compose.yml.yml,automation,./automation,/opt/cm-test-source,31,9,1,0.111111,8,1,1.0,0.0019,OK
volume-source,3bsolutionsltd__transconnect-app__docker-compose.yml.yml,backend,./transconnect-backend/prisma,/opt/cm-test-source,81,19,1,0.052632,18,1,1.0,0.0025,OK
volume-source,97jsantos__atividade-pratica-modulo-14__docker-compose.yml.yml,db_postgresql,./bancodedados/data,/opt/cm-test-source,61,26,1,0.038462,26,0,1.0,0.0023,OK
volume-source,9Roflander__BigData-Labs-UNIME__Lab3_docker-compose.yml.yml,producer,./producer.py,/opt/cm-test-source,115,64,1,0.015625,63,1,1.0,0.0026,OK
volume-source,AAARRRCCC__richmond-walk-roulette__valhalla_docker-compose.yml.yml,valhalla,./data,/opt/cm-test-source,45,32,1,0.03125,31,1,1.0,0.0019,OK
volume-source,ALipckin__task-flow-backend__auth_docker-compose.yml.yml,app,.,/opt/cm-test-source,45,13,1,0.076923,12,1,1.0,0.0021,OK
volume-source,AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,modsecurity,./docker/modsecurity/REQUEST-900-EXCLUSION-RULES-BEFORE-CRS.conf,/opt/cm-test-source,93,14,1,0.071429,13,1,1.0,0.0026,OK
volume-source,AbdullahSholi__DOS_Project_Part1__docker-compose.yml.yml,catalog-server,./src/catalog-service,/opt/cm-test-source,64,8,1,0.125,7,1,1.0,0.0026,OK
volume-source,AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,autobrr,${CONFIG_ROOT,/opt/cm-test-source,580,55,1,0.018182,54,1,1.0,0.0107,OK
volume-source,AhmedIsmailKhalid__Iris-Classification-System-MLOps__deployment_docker-compose.yml.yml,api,../models,/opt/cm-test-source,39,9,1,0.111111,8,1,1.0,0.0033,OK
volume-source,Aish2140__movie-recommender-endee__docker-compose.yml.yml,endee,endee-data,/opt/cm-test-source,35,9,1,0.111111,8,1,1.0,0.0034,OK
volume-source,Akash112004__ChaiGallery__docker-compose.yml.yml,db,postgres_data,/opt/cm-test-source,16,5,1,0.2,4,1,1.0,0.0028,OK
volume-source,Akin-ctrl__Stock_pipeline__docker-compose.yml.yml,airflow-init,./airflow/dags,/opt/cm-test-source,360,59,1,0.016949,58,1,1.0,0.0078,OK
volume-source,Alanaktion__artdeck__docker-compose.yml.yml,laravel.test,.,/opt/cm-test-source,72,69,1,0.014493,69,0,1.0,0.0035,OK
volume-source,Alexandra2888__eShop__docker-compose.yml.yml,backend,./backend/uploads,/opt/cm-test-source,48,10,1,0.1,9,1,1.0,0.0034,OK
volume-source,Alexestgrand__RoyalChess__docker-compose.yml.yml,postgres,royalchess_pg_data,/opt/cm-test-source,39,9,1,0.111111,8,1,1.0,0.0035,OK
volume-source,Alijewa25__Eco-Audit-AI-ggc__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,59,12,1,0.083333,11,1,1.0,0.0034,OK
volume-source,Amrue320__cicd-demo-app__docker-compose.yml.yml,app,static_files,/opt/cm-test-source,78,21,1,0.047619,20,1,1.0,0.0038,OK
volume-source,AndresHardware__Vaultwarden__docker-compose.yml.txt.yml,vaultwarden,./vw-data/,/opt/cm-test-source,35,3,1,0.333333,2,1,1.0,0.0031,OK
volume-source,AnjaliSamrat__Real-states-risks-scorer__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,58,13,1,0.076923,12,1,1.0,0.0035,OK
volume-source,ArthurLopes191__Projetos-Ulbra__2022-1_PW_Aula_11_docker-lamp-pw-master_docker-compose.yml.yml,db,./mysql/init.sql,/opt/cm-test-source,35,33,1,0.030303,33,0,1.0,0.003,OK
volume-source,ArturB__RSO__docker-compose.yml.bak.yml,mygateway-app,/root/ssl,/opt/cm-test-source,43,23,1,0.043478,23,0,1.0,0.0034,OK
volume-source,Aryan16032004__Realtime-Chat-application__docker-compose.yml.yml,api,./Backend,/opt/cm-test-source,36,6,1,0.166667,5,1,1.0,0.0031,OK
volume-source,AryanMarwah7781__FitPub__docker-compose.yml.yml,fitpub-api,./backend/app,/opt/cm-test-source,95,21,1,0.047619,21,0,1.0,0.0043,OK
volume-source,AshwinSaklecha__LedgerPay__docker-compose.yml.yml,postgres,postgres_data,/opt/cm-test-source,29,8,1,0.125,7,1,1.0,0.0041,OK
volume-source,BD2KGenomics__dcc-ops__boardwalk_docker-compose.yml.yml,db,postgres,/opt/cm-test-source,176,57,1,0.017544,56,1,1.0,0.0052,OK
volume-source,Baptiste4321__biblioteque-node_express__backend_docker-compose.yml.yml,db,pgdata,/opt/cm-test-source,58,31,1,0.032258,30,1,1.0,0.0027,OK
volume-source,Bara2222__fittrack__docker-compose.yml.yml,backend,./instance,/opt/cm-test-source,54,6,1,0.166667,5,1,1.0,0.0032,OK
volume-source,Bensmina-Anass__streaming-sales-analytics__clickhouse_docker-compose.yml.yml,clickhouse,clickhouse_data_ml,/opt/cm-test-source,31,8,1,0.125,7,1,1.0,0.0036,OK
volume-source,BinhSilver__sentry_Suport_learning_Japanese-Public__docker-compose.yml.yml,app,./uploads,/opt/cm-test-source,71,12,1,0.083333,11,1,1.0,0.0042,OK
volume-source,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,./aggregation/migrations,/opt/cm-test-source,261,56,1,0.017857,55,1,1.0,0.0064,OK
volume-source,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,bge-m3,./bge-m3/models,/opt/cm-test-source,551,325,1,0.003077,324,1,1.0,0.0096,OK
volume-source,Bohdan778__quizbot__docker-compose.yml.yml,web,.,/opt/cm-test-source,21,6,1,0.166667,5,1,1.0,0.0029,OK
volume-source,BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,airflow-init,./dags,/opt/cm-test-source,262,65,1,0.015385,64,1,1.0,0.0065,OK
volume-source,ByteMeDirk__semantic-medallion-data-platform__docker-compose.yml.yml,postgres,postgres-data,/opt/cm-test-source,44,10,1,0.1,9,1,1.0,0.0032,OK
volume-source,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,./certs,/opt/cm-test-source,108,22,1,0.045455,21,1,1.0,0.0035,OK
volume-source,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,artifact_storage,/opt/cm-test-source,636,340,1,0.002941,339,1,1.0,0.0084,OK
volume-source,CMU-313__docker-intro__docker-compose.yml_1.txt.yml,web,.,/opt/cm-test-source,10,4,1,0.25,3,1,1.0,0.0027,OK
volume-source,CMU-313__docker-intro__docker-compose.yml_2.txt.yml,web,.,/opt/cm-test-source,15,5,1,0.2,4,1,1.0,0.0028,OK
volume-source,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,.,/opt/cm-test-source,306,129,1,0.007752,128,1,1.0,0.0064,OK
volume-source,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,./.wwebjs_auth,/opt/cm-test-source,10,2,1,0.5,1,1,1.0,0.0026,OK
volume-source,CodesWhat__drydock__test_qa-compose.yml.yml,dex,./dex-config.yaml,/opt/cm-test-source,636,244,1,0.004098,243,1,1.0,0.0097,OK
volume-source,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,./monitoring/grafana/provisioning/datasources,/opt/cm-test-source,73,20,1,0.05,19,1,1.0,0.0039,OK
volume-source,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,./models,/opt/cm-test-source,56,17,1,0.058824,16,1,1.0,0.0034,OK
volume-source,DEIPworld__deip-orip-client__docker-compose.yml.old.yml,deip-client,/etc/letsencrypt,/opt/cm-test-source,11,10,1,0.1,10,0,1.0,0.0027,OK
volume-source,DamienDESSAUX-M2i__M2i_CDSD_TDTP__spark_demos_lab-etl_docker-compose.yml.yml,spark-master,./data,/opt/cm-test-source,82,16,1,0.0625,15,1,1.0,0.0037,OK
volume-source,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,cli,./examples,/opt/cm-test-source,38,10,1,0.1,9,1,1.0,0.0037,OK
volume-source,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,postgres_data,/opt/cm-test-source,18,5,1,0.2,4,1,1.0,0.0039,OK
volume-source,Darkcode-Git__CoopDigital__infra_docker-compose.yml.yml,postgres,./postgres/init.sql,/opt/cm-test-source,41,6,1,0.166667,5,1,1.0,0.0043,OK
volume-source,DataChef07__NewsApp__docker-compose.yml.yml,mongo_db,mongo_data,/opt/cm-test-source,42,14,1,0.071429,13,1,1.0,0.0038,OK
volume-source,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,./requirements.txt,/opt/cm-test-source,62,22,1,0.045455,21,1,1.0,0.0037,OK
volume-source,DataScientest-Studio__juin23_continu_mlops_pompiers__docker-compose.yml.yml,api_admin,./requirements.txt,/opt/cm-test-source,57,61,1,0.016393,19,42,0.02381,0.0039,OK
volume-source,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,alertmanager,/data/alertmanager,/opt/cm-test-source,38,8,1,0.125,7,1,1.0,0.0037,OK
volume-source,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo,localdatabase,/opt/cm-test-source,27,22,1,0.045455,22,0,1.0,0.003,OK
volume-source,DevModeVivek__book-management-system__docker-compose.yml.yml,postgres,postgres-data,/opt/cm-test-source,74,15,1,0.066667,14,1,1.0,0.0036,OK
volume-source,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,dataloom_data,/opt/cm-test-source,33,11,1,0.090909,10,1,1.0,0.0032,OK
volume-source,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,./work,/opt/cm-test-source,50,12,1,0.083333,11,1,1.0,0.0038,OK
volume-source,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,./work,/opt/cm-test-source,48,19,1,0.052632,19,0,1.0,0.0039,OK
volume-source,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,postgres17_auth_db,./01_create_scheme_auth.sql,/opt/cm-test-source,144,25,1,0.04,24,1,1.0,0.0049,OK
volume-source,Dongdongshe__K-Scheduler__libfuzzer_integration_llvm_11.0.1_libcxx_utils_docker_debian9_buildbot_docker-compose.yml.yml,llvm-buildbot-worker,/var/run/docker.sock,/opt/cm-test-source,19,6,1,0.166667,6,0,1.0,0.002,OK
